[1] 依原住民族工作權保障法，採購法第98條所定百分之二，僱用原住民人數之比率達百分之二，即不必繳納代金。
1. O
2. X

[2] 機關依採購法第22條第1項第9款辦理，並採分項複數決標，經開標結果無廠商投標之項次，該等項次如符合採購法第22條第1項第1款適用情形者，仍不得採限制性招標。
1. O
2. X

[3] 機關辦理開標、審標、比價、議價、決標等作業，應依政府採購法之規定允許廠商「自行錄音錄影」，以維公平、公開之採購程序。
1. O
2. X

[4] 機關辦理公告金額以上工程之估驗及初驗，除符合特殊情形者外，主會計單位應派員監辦。
1. O
2. X

[5] 依主管機關訂定採購法第101條第1項各款裁處權時效之起算時點判斷原則，其中屬採購法101條第1項第6款，其起算時點為第一審判決發生效力時，有宣示者，自宣示時起算；無宣示者，自判決書送達機關時起算。
1. O
2. X

[6] 公開招標、選擇性招標及限制性招標之比價，其招標文件所標示之開標時間，為等標期屆滿當日或次一上班日。
1. O
2. X

[7] 機關辦理採購，有部分先行使用之必要或已履約之部分有減損滅失之虞者，應先就該部分辦理驗收或分段查驗供驗收之用，並得就該部分支付價金。但保固期間之起算仍應自全部驗收之日起算。
1. O
2. X

[8] 機關辦理採購，其辦理減價收受之減價計算方式，依契約規定。契約未規定者，不得為之。
1. O
2. X

[9] 機關依採購法規定將多餘不用之堪用財物無償讓與其他政府機關，應先將堪用財物之資訊傳輸至主管機關指定之電腦資料庫，公開於資訊網路，方得讓與。
1. O
2. X

[10] 採購評選委員應公正辦理評選。評選會議時應親自出席，但機關人員得指定代理人出席。
1. O
2. X

[11] 機關辦理工程、財物或勞務採購之預算金額達一定金額以上者，應於決標後將得標廠商之契約單價資料傳輸至主管機關建立之價格資料庫。
1. O
2. X

[12] 機關辦理藝文採購，其不經公告審查程序者，應先將邀請或委託對象之名稱、具專業素養、特質之情形及不經公告審查程序逕行邀請或委託之理由，簽報機關首長或其授權人員核准後方得辦理。
1. O
2. X

[13] 機關允許共同投標時，應於招標文件中規定共同投標廠商於投標文件敘明契約價金由代表廠商統一請(受)領，或由各成員分別請(受)領；其屬分別請(受)領者，並應載明各成員分別請(受)領之項目及金額。
1. O
2. X

[14] 技師於履約最終成果圖其中一份正本逐頁簽署並蓋執業圖記，其餘影本得於首頁簽署並加蓋執業圖記即可。

1. O
2. X

[15] 機關辦理選擇性招標，其預先辦理資格審查所建立之合格廠商名單，有效期未逾3年者，且已於辦理資格審查之公告載明不再公告辦理資格審查者，於有效期內得免逐年公告。但仍應逐年檢討修正該名單。
1. O
2. X

[16] 機關允許外國廠商參與非條約協定採購者，得於招標文件中規定外國廠商不適用政府採購法第30條押標金、保證金之規定。
1. O
2. X

[17] 機關訂定招標文件，對於投標廠商之設立或所在地，基於履約地點之需要，得予以限制。
1. O
2. X

[18] 機關就廠商所提出之同等品比較表等資料之審查結果，其非同等品者，機關應敘明原因書面通知廠商。
1. O
2. X

